OccurredOn,MaterialCode,MaterialName,Issue,Remain,Unit,Shift,Workshop,Usage
7/6/26 5:36 AM,1201500045,COMPOUND CV-4160GC6(13X3.5G),375,330,kg,C,PSLB,285
7/6/26 5:36 AM,1201500002,COMPOUND EMEC-6,15,19.5,kg,C,PSLB,1.5
7/6/26 5:36 AM,1201500038,COMPOUND CV - 4160GC6 (13X4.1G),0,25.4,kg,C,PSLB,1.5
7/6/26 5:36 AM,1201500036,COMPOUND CV9800,0,19.7,kg,C,PSLB,0.6
7/6/26 5:36 AM,1201500008,RUBCLEAN,10,33,kg,C,PSLB,4.3
7/6/26 5:36 AM,1201520009,ABRASIVE MM-P220,80,140,"kg
",C,PSLB,60
7/6/26 5:36 AM,1201521001,UV-MARKING INK-White(FD MP HD White M),0,775,g,C,PSLB,60
7/6/26 5:36 AM,1401990011,COTTON  CLOTHES(13CM.X22CM.),500,1300,pc,C,PSLB,220
7/6/26 5:36 AM,2405001024,Pulse ECU-B2-NT L/F,28500,38700,"pc
",C,PSLB,36300
7/6/26 5:36 AM,2405001023,Pulse ECU-B3-NT L/F,21600,17550,"pc
",C,PSLB,39000
7/6/26 5:36 AM,2405001022,Pulse ECU-B15-NT L/F,4050,6150,"pc
",C,PSLB,1500
7/6/26 5:47 AM,1201560005,ZN FILM 9Z-240(A&B2),0,13,"kg
",C,PSLB,2.5
7/6/26 5:47 AM,1401560005,GLASS WOOL(KARAKURI),0,30,pc,C,PSLB,0
7/6/26 5:47 AM,1201701006,PLA-REEL EIAJRRM08B-I,3000,4400,pc,C,PSLB,1600
7/6/26 5:47 AM,1201702018,C-TAPE TP-NW-PS(H) B3,12000,15000,"meter
",C,PSLB,5000
7/6/26 5:47 AM,1201702005,C-TAPE TP-S-PS (H) B2,11808,26076,"meter
",C,PSLB,8364
7/6/26 5:47 AM,1201702035,C-TAPE TP-S-PC(H)( PRODUCT  KT),0,18000,"meter
",C,PSLB,0
7/6/26 5:47 AM,1401901003,STICKER 7X5.3CM REMOVE,7500,20000,"pc
",C,PSLB,5000
7/6/26 5:48 AM,1401901012,Ribbon 76.2 X 210 M.,0,3,"pc
",C,PSLB,1
7/6/26 5:48 AM,1401902030,INNER BOX NAG 3/5,300,450,"pc
",C,PSLB,150
7/6/26 5:48 AM,1401902031,INNER BOX NAG 5/7,100,300,"pc
",C,PSLB,50
7/6/26 5:48 AM,1401902036,INNER BOX NAG 2/3,200,250,"pc
",C,PSLB,50
7/6/26 5:48 AM,1201703006,COVER TAPE  SPTA-55-480,19200,44640,"meter
",C,PSLB,17760
7/6/26 5:48 AM,1201704004,C-TAPE TP-B15-PS(H),2000,2000,"meter
",C,PSLB,1000
7/6/26 5:48 AM,1401990005,FINGER STALL ( S ),4320,8640,"pc
",C,PSLB,7200
7/6/26 5:48 AM,1401990007,FINGER STALL ( M ),0,2880,"pc
",C,PSLB,0
7/6/26 5:48 AM,1401990015,PLAM FIT GLOVES (L),0,105,"pc
",C,PSLB,1
7/6/26 5:48 AM,1401990016,PLAM FIT GLOVES (M),0,180,"pc
",C,PSLB,4
7/6/26 5:48 AM,1401990017,PLAM FIT GLOVES (S),0,250,"pc
",C,PSLB,54
7/6/26 5:48 AM,1401990064,CARBON FACE MASK 4PLY,200,500,"pc
",C,PSLB,90
7/6/26 5:48 AM,1401400027,TEFLON TAPE 0.085X13(1H),0,129,"pc
",C,PSLB,0
7/6/26 5:48 AM,1401400025,TEFLON TAPE 0.13X4(2H),0,99,"pc
",C,PSLB,0
7/6/26 5:48 AM,1401400026,TEFLON TAPE 0.23X4(2H)andAging,75,75,"pc
",C,PSLB,0
7/7/26 5:09 AM,1201701006,PLA-REEL EIAJRRM08B-I,3000,4400,pc,B,PSLB,2200
7/7/26 5:09 AM,1201702018,C-TAPE TP-NW-PS(H) B3,12000,19000,"meter
",B,PSLB,8000
7/7/26 5:09 AM,1201702005,C-TAPE TP-S-PS (H) B2,11808,29520,"meter
",B,PSLB,8364
7/7/26 5:09 AM,1201702035,C-TAPE TP-S-PC(H)( PRODUCT  KT),0,17500,"meter
",B,PSLB,500
7/7/26 5:09 AM,1401901003,STICKER 7X5.3CM REMOVE,7500,20000,"pc
",B,PSLB,7500
7/7/26 5:09 AM,1401901012,Ribbon 76.2 X 210 M.,0,3,"pc
",B,PSLB,1
7/7/26 5:09 AM,1401902030,INNER BOX NAG 3/5,300,500,"pc
",B,PSLB,250
7/7/26 5:09 AM,1401902031,INNER BOX NAG 5/7,0,300,"pc
",B,PSLB,100
7/7/26 5:09 AM,1401902036,INNER BOX NAG 2/3,200,250,"pc
",B,PSLB,200
7/7/26 5:09 AM,1201703006,COVER TAPE  SPTA-55-480,28800,57600,"meter
",B,PSLB,15840
7/7/26 5:09 AM,1201704004,C-TAPE TP-B15-PS(H),0,2000,"meter
",B,PSLB,0
7/7/26 6:02 AM,1201400002,SILCOAT RN - 10AO,4.5,7.245,kg,B,PSLB,1.62
7/7/26 6:02 AM,1201400003,SILCOAT RN - 10BO,1.5,2.415,kg,B,PSLB,0.54
7/7/26 6:03 AM,1201500041,METHYL ISOBUTYL KETONE,20,20,liter,B,PSLB,20
7/7/26 6:03 AM,1201500040,SFCOAT MK-2,14,31,kg,B,PSLB,17
7/7/26 6:03 AM,1201400001,BUTYL GLYCIDIL ETHER,0,474,g,B,PSLB,83
7/7/26 6:03 AM,1401400007,NEEDLE NM-22G-13*(2HD),0,903,pc,B,PSLB,144
7/7/26 6:03 AM,1401400024,NEEDLE MN-22G-13(I)?????????(B2),0,222,pc,B,PSLB,75
7/7/26 6:03 AM,1401400015,Syring PS 5N,0,5094,pc,B,PSLB,294
7/7/26 6:03 AM,1401990003,PIECE OF CLOTHES,0,20,"kg
",B,PSLB,5
7/7/26 6:03 AM,1401400011,ETHYL ALCOHOL 95%,15,18,kg,B,PSLB,9
7/7/26 6:03 AM,1201500045,COMPOUND CV-4160GC6(13X3.5G),375,435,kg,B,PSLB,270
7/7/26 6:03 AM,1201500002,COMPOUND EMEC-6,0,17,kg,B,PSLB,2.5
7/7/26 6:03 AM,1201500038,COMPOUND CV - 4160GC6 (13X4.1G),0,23.7,kg,B,PSLB,1.7
7/7/26 6:03 AM,1201500036,COMPOUND CV9800,10,28.9,kg,B,PSLB,0.8
7/7/26 6:03 AM,1201500008,RUBCLEAN,0,27.6,kg,B,PSLB,5.4
7/7/26 6:03 AM,1201520009,ABRASIVE MM-P220,80,160,"kg
",B,PSLB,60
7/7/26 6:03 AM,1201521001,UV-MARKING INK-White(FD MP HD White M),0,725,g,B,PSLB,50
7/7/26 6:03 AM,1401990011,COTTON  CLOTHES(13CM.X22CM.),0,1100,pc,B,PSLB,200
7/7/26 6:03 AM,1201560005,ZN FILM 9Z-240(A&B2),0,10,"kg
",B,PSLB,3
7/7/26 6:03 AM,1401560005,GLASS WOOL(KARAKURI),50,100,pc,B,PSLB,-20
7/7/26 6:03 AM,1401990005,FINGER STALL ( S ),0,8640,"pc
",B,PSLB,0
7/7/26 6:03 AM,1401990007,FINGER STALL ( M ),0,2880,"pc
",B,PSLB,0
7/7/26 6:03 AM,1401990015,PLAM FIT GLOVES (L),0,98,"pc
",B,PSLB,7
7/7/26 6:03 AM,1401990016,PLAM FIT GLOVES (M),0,80,"pc
",B,PSLB,100
7/7/26 6:03 AM,1401990017,PLAM FIT GLOVES (S),0,155,"pc
",B,PSLB,95
7/7/26 6:03 AM,1401990064,CARBON FACE MASK 4PLY,0,400,"pc
",B,PSLB,100
7/7/26 6:03 AM,2405001024,Pulse ECU-B2-NT L/F,29400,32250,"pc
",B,PSLB,35850
7/7/26 6:03 AM,2405001023,Pulse ECU-B3-NT L/F,24300,30000,"pc
",B,PSLB,11850
7/7/26 6:03 AM,2405001022,Pulse ECU-B15-NT L/F,0,4500,"pc
",B,PSLB,1650
7/7/26 6:03 AM,1401400027,TEFLON TAPE 0.085X13(1H),0,129,"pc
",B,PSLB,0
7/7/26 6:03 AM,1401400025,TEFLON TAPE 0.13X4(2H),0,99,"pc
",B,PSLB,0
7/7/26 6:03 AM,1401400026,TEFLON TAPE 0.23X4(2H)andAging,0,75,"pc
",B,PSLB,0
7/8/26 5:47 AM,1201400002,SILCOAT RN - 10AO,0,5.625,kg,B,PSLB,1.62
7/8/26 5:47 AM,1201400003,SILCOAT RN - 10BO,0,1.875,kg,B,PSLB,0.54
7/8/26 5:47 AM,1201500041,METHYL ISOBUTYL KETONE,20,30,liter,B,PSLB,10
7/8/26 5:47 AM,1201500040,SFCOAT MK-2,14,36.5,kg,B,PSLB,8.5
7/8/26 5:47 AM,1201400001,BUTYL GLYCIDIL ETHER,0,388,g,B,PSLB,86
7/8/26 5:47 AM,1401400007,NEEDLE NM-22G-13*(2HD),1000,1759,pc,B,PSLB,144
7/8/26 5:47 AM,1401400024,NEEDLE MN-22G-13(I)?????????(B2),360,509,pc,B,PSLB,73
7/8/26 5:47 AM,1401400015,Syring PS 5N,0,4800,pc,B,PSLB,294
7/8/26 5:47 AM,1401990003,PIECE OF CLOTHES,20,33,"kg
",B,PSLB,7
7/8/26 5:47 AM,1401400011,ETHYL ALCOHOL 95%,0,14,kg,B,PSLB,4
7/8/26 5:47 AM,1201500045,COMPOUND CV-4160GC6(13X3.5G),375,540,kg,B,PSLB,270
7/8/26 5:47 AM,1201500002,COMPOUND EMEC-6,0,14.5,kg,B,PSLB,2.5
7/8/26 5:47 AM,1201500038,COMPOUND CV - 4160GC6 (13X4.1G),15,36.7,kg,B,PSLB,2
7/8/26 5:47 AM,1201500036,COMPOUND CV9800,0,28,kg,B,PSLB,0.9
7/8/26 5:47 AM,1201500008,RUBCLEAN,0,21.7,kg,B,PSLB,5.9
7/8/26 5:47 AM,1201520009,ABRASIVE MM-P220,80,160,"kg
",B,PSLB,80
7/8/26 5:47 AM,1201521001,UV-MARKING INK-White(FD MP HD White M),0,674,g,B,PSLB,51
7/8/26 5:48 AM,1401990011,COTTON  CLOTHES(13CM.X22CM.),0,800,pc,B,PSLB,300
7/8/26 5:48 AM,1201560005,ZN FILM 9Z-240(A&B2),0,9,"kg
",B,PSLB,1
7/8/26 5:48 AM,1401560005,GLASS WOOL(KARAKURI),50,100,pc,B,PSLB,50
7/8/26 5:48 AM,1401990005,FINGER STALL ( S ),7200,14400,"pc
",B,PSLB,1440
7/8/26 5:48 AM,1401990007,FINGER STALL ( M ),7200,7200,"pc
",B,PSLB,2880
7/8/26 5:48 AM,1401990015,PLAM FIT GLOVES (L),0,84,"pc
",B,PSLB,14
7/8/26 5:48 AM,1401990016,PLAM FIT GLOVES (M),300,340,"pc
",B,PSLB,40
7/8/26 5:48 AM,1401990017,PLAM FIT GLOVES (S),300,340,"pc
",B,PSLB,115
7/8/26 5:48 AM,1401990064,CARBON FACE MASK 4PLY,200,450,"pc
",B,PSLB,150
7/8/26 5:48 AM,2405001024,Pulse ECU-B2-NT L/F,35700,29100,"pc
",B,PSLB,38850
7/8/26 5:48 AM,2405001023,Pulse ECU-B3-NT L/F,20250,30150,"pc
",B,PSLB,20100
7/8/26 5:48 AM,2405001022,Pulse ECU-B15-NT L/F,0,2250,"pc
",B,PSLB,2250
7/8/26 5:48 AM,1401400027,TEFLON TAPE 0.085X13(1H),0,129,"pc
",B,PSLB,0
7/8/26 5:48 AM,1401400025,TEFLON TAPE 0.13X4(2H),0,99,"pc
",B,PSLB,0
7/8/26 5:48 AM,1401400026,TEFLON TAPE 0.23X4(2H)andAging,0,75,"pc
",B,PSLB,0
7/8/26 5:48 AM,1201500048,SFCOAT MK-3H,30.193,14,kg,B,PSLB,0
7/9/26 5:48 AM,1201400002,SILCOAT RN - 10AO,0,4.035,kg,B,PSLB,1.59
7/9/26 5:48 AM,1201400003,SILCOAT RN - 10BO,0,1.345,kg,B,PSLB,0.53
7/9/26 5:48 AM,1201500041,METHYL ISOBUTYL KETONE,30,40,liter,B,PSLB,20
7/9/26 5:48 AM,1201500040,SFCOAT MK-2,14,33.5,kg,B,PSLB,17
7/9/26 5:48 AM,1201400001,BUTYL GLYCIDIL ETHER,500,806,g,B,PSLB,82
7/9/26 5:48 AM,1401400007,NEEDLE NM-22G-13*(2HD),0,1615,pc,B,PSLB,144
7/9/26 5:48 AM,1401400024,NEEDLE MN-22G-13(I)?????????(B2),0,426,pc,B,PSLB,83
7/9/26 5:48 AM,1401400015,Syring PS 5N,0,4506,pc,B,PSLB,294
7/9/26 5:48 AM,1401990003,PIECE OF CLOTHES,0,29,"kg
",B,PSLB,4
7/9/26 5:48 AM,1401400011,ETHYL ALCOHOL 95%,15,23,kg,B,PSLB,6
7/9/26 5:48 AM,1201500045,COMPOUND CV-4160GC6(13X3.5G),375,660,kg,B,PSLB,255
7/9/26 5:49 AM,1201500002,COMPOUND EMEC-6,15,26.2,kg,B,PSLB,3.3
7/9/26 5:49 AM,1201500038,COMPOUND CV - 4160GC6 (13X4.1G),0,34.9,kg,B,PSLB,1.8
7/9/26 5:49 AM,1201500036,COMPOUND CV9800,0,27,kg,B,PSLB,1
7/9/26 5:49 AM,1201500008,RUBCLEAN,20,36.2,kg,B,PSLB,5.5
7/9/26 5:49 AM,1201520009,ABRASIVE MM-P220,80,180,"kg
",B,PSLB,60
7/9/26 5:49 AM,1201521001,UV-MARKING INK-White(FD MP HD White M),0,624,g,B,PSLB,50
7/9/26 5:49 AM,1401990011,COTTON  CLOTHES(13CM.X22CM.),1000,1600,pc,B,PSLB,200
7/9/26 5:49 AM,1201560005,ZN FILM 9Z-240(A&B2),15.64,21,"kg
",B,PSLB,3.64
7/9/26 5:49 AM,1401560005,GLASS WOOL(KARAKURI),100,200,pc,B,PSLB,0
7/9/26 5:49 AM,1401990005,FINGER STALL ( S ),0,11520,"pc
",B,PSLB,2880
7/9/26 5:49 AM,1401990007,FINGER STALL ( M ),0,7200,"pc
",B,PSLB,0
7/9/26 5:49 AM,1401990015,PLAM FIT GLOVES (L),0,71,"pc
",B,PSLB,13
7/9/26 5:49 AM,1401990016,PLAM FIT GLOVES (M),0,280,"pc
",B,PSLB,60
7/9/26 5:49 AM,1401990017,PLAM FIT GLOVES (S),0,250,"pc
",B,PSLB,90
7/9/26 5:49 AM,1401990064,CARBON FACE MASK 4PLY,0,300,"pc
",B,PSLB,150
7/9/26 5:49 AM,2405001024,Pulse ECU-B2-NT L/F,35100,22500,"pc
",B,PSLB,41700
7/9/26 5:49 AM,2405001023,Pulse ECU-B3-NT L/F,21300,24000,"pc
",B,PSLB,27450
7/9/26 5:49 AM,2405001022,Pulse ECU-B15-NT L/F,4050,4950,"pc
",B,PSLB,1350
7/9/26 5:49 AM,1401400027,TEFLON TAPE 0.085X13(1H),0,129,"pc
",B,PSLB,0
7/9/26 5:49 AM,1401400025,TEFLON TAPE 0.13X4(2H),0,99,"pc
",B,PSLB,0
7/9/26 5:49 AM,1401400026,TEFLON TAPE 0.23X4(2H)andAging,0,75,"pc
",B,PSLB,0
7/9/26 5:49 AM,1201500048,SFCOAT MK-3H,0,13.5,kg,B,PSLB,0.5
7/10/26 6:14 AM,1201400002,SILCOAT RN - 10AO,4.5,6.99,kg,B,PSLB,1.545
7/10/26 6:14 AM,1201400003,SILCOAT RN - 10BO,1.5,2.33,kg,B,PSLB,0.515
7/10/26 6:14 AM,1201500041,METHYL ISOBUTYL KETONE,30,50,liter,B,PSLB,20
7/10/26 6:14 AM,1201500040,SFCOAT MK-2,28,44.5,kg,B,PSLB,17
7/10/26 6:14 AM,1201400001,BUTYL GLYCIDIL ETHER,0,722,g,B,PSLB,84
7/10/26 6:14 AM,1401400007,NEEDLE NM-22G-13*(2HD),0,1471,pc,B,PSLB,144
7/10/26 6:14 AM,1401400024,NEEDLE MN-22G-13(I)?????????(B2),0,345,pc,B,PSLB,81
7/10/26 6:14 AM,1401400015,Syring PS 5N,0,4208,pc,B,PSLB,298
7/10/26 6:14 AM,1401990003,PIECE OF CLOTHES,10,35,"kg
",B,PSLB,4
7/10/26 6:14 AM,1401400011,ETHYL ALCOHOL 95%,15,29,kg,B,PSLB,9
7/10/26 6:15 AM,1201500045,COMPOUND CV-4160GC6(13X3.5G),450,840,kg,B,PSLB,270
7/10/26 6:15 AM,1201500002,COMPOUND EMEC-6,0,24.8,kg,B,PSLB,1.4
7/10/26 6:15 AM,1201500038,COMPOUND CV - 4160GC6 (13X4.1G),0,32.8,kg,B,PSLB,2.1
7/10/26 6:15 AM,1201500036,COMPOUND CV9800,0,26.3,kg,B,PSLB,0.7
7/10/26 6:15 AM,1201500008,RUBCLEAN,0,31.8,kg,B,PSLB,4.4
7/10/26 6:15 AM,1201520009,ABRASIVE MM-P220,100,230,"kg
",B,PSLB,50
7/10/26 6:15 AM,1201521001,UV-MARKING INK-White(FD MP HD White M),0,583,g,B,PSLB,41
7/10/26 6:15 AM,1401990011,COTTON  CLOTHES(13CM.X22CM.),0,1420,pc,B,PSLB,180
7/10/26 6:15 AM,1201560005,ZN FILM 9Z-240(A&B2),0,18,"kg
",B,PSLB,3
7/10/26 6:15 AM,1401560005,GLASS WOOL(KARAKURI),0,200,pc,B,PSLB,0
7/10/26 6:15 AM,1401990005,FINGER STALL ( S ),7200,17280,"pc
",B,PSLB,1440
7/10/26 6:15 AM,1401990007,FINGER STALL ( M ),0,7200,"pc
",B,PSLB,0
7/10/26 6:15 AM,1401990015,PLAM FIT GLOVES (L),0,59,"pc
",B,PSLB,12
7/10/26 6:15 AM,1401990016,PLAM FIT GLOVES (M),0,255,"pc
",B,PSLB,25
7/10/26 6:15 AM,1401990017,PLAM FIT GLOVES (S),300,390,"pc
",B,PSLB,160
7/10/26 6:15 AM,1401990064,CARBON FACE MASK 4PLY,300,450,"pc
",B,PSLB,150
7/10/26 6:15 AM,2405001024,Pulse ECU-B2-NT L/F,36000,19350,"pc
",B,PSLB,39150
7/10/26 6:15 AM,2405001023,Pulse ECU-B3-NT L/F,26700,30000,"pc
",B,PSLB,20700
7/10/26 6:15 AM,2405001022,Pulse ECU-B15-NT L/F,6150,8400,"pc
",B,PSLB,2700
7/10/26 6:15 AM,1401400027,TEFLON TAPE 0.085X13(1H),0,129,"pc
",B,PSLB,0
7/10/26 6:15 AM,1401400025,TEFLON TAPE 0.13X4(2H),0,98,"pc
",B,PSLB,1
7/10/26 6:15 AM,1401400026,TEFLON TAPE 0.23X4(2H)andAging,0,66,"pc
",B,PSLB,9
7/10/26 6:15 AM,1201500048,SFCOAT MK-3H,0,13,kg,B,PSLB,0.5
7/11/26 5:12 AM,1201560005,ZN FILM 9Z-240(A&B2),0,15,"kg
",A,PSLB,3
7/11/26 5:12 AM,1401560005,GLASS WOOL(KARAKURI),0,150,pc,A,PSLB,50
7/8/26 5:09 AM,1201701006,PLA-REEL EIAJRRM08B-I,3000,5200,pc,B,PSLB,1400
7/9/26 5:09 AM,1201701006,PLA-REEL EIAJRRM08B-I,3000,6800,pc,B,PSLB,1600
7/10/26 5:09 AM,1201701006,PLA-REEL EIAJRRM08B-I,3000,8200,pc,B,PSLB,2400
7/11/26 5:12 AM,1201701006,PLA-REEL EIAJRRM08B-I,0,8800,pc,A,PSLB,2000
7/8/26 5:09 AM,1201702018,C-TAPE TP-NW-PS(H) B3,14000,19000,"meter
",B,PSLB,19000
7/9/26 5:09 AM,1201702018,C-TAPE TP-NW-PS(H) B3,14000,19000,"meter
",B,PSLB,4000
7/10/26 5:09 AM,1201702018,C-TAPE TP-NW-PS(H) B3,14000,19000,"meter
",B,PSLB,10000
7/11/26 5:12 AM,1201702018,C-TAPE TP-NW-PS(H) B3,0,20000,"meter
",A,PSLB,8000
7/8/26 5:09 AM,1201702005,C-TAPE TP-S-PS (H) B2,11808,29520,"meter
",B,PSLB,7872
7/9/26 5:09 AM,1201702005,C-TAPE TP-S-PS (H) B2,11808,29520,"meter
",B,PSLB,7872
7/10/26 5:09 AM,1201702005,C-TAPE TP-S-PS (H) B2,11808,29520,"meter
",B,PSLB,9840
7/11/26 5:12 AM,1201702005,C-TAPE TP-S-PS (H) B2,0,29520,"meter
",A,PSLB,9840
7/8/26 5:09 AM,1201702035,C-TAPE TP-S-PC(H)( PRODUCT  KT),0,17500,"meter
",B,PSLB,0
7/9/26 5:09 AM,1201702035,C-TAPE TP-S-PC(H)( PRODUCT  KT),0,17500,"meter
",B,PSLB,0
7/10/26 5:09 AM,1201702035,C-TAPE TP-S-PC(H)( PRODUCT  KT),0,17500,"meter
",B,PSLB,500
7/11/26 5:12 AM,1201702035,C-TAPE TP-S-PC(H)( PRODUCT  KT),0,16000,"meter
",A,PSLB,1500
7/8/26 5:09 AM,1401901003,STICKER 7X5.3CM REMOVE,7500,20000,"pc
",B,PSLB,5000
7/9/26 5:09 AM,1401901003,STICKER 7X5.3CM REMOVE,10000,22500,"pc
",B,PSLB,5000
7/10/26 5:09 AM,1401901003,STICKER 7X5.3CM REMOVE,10000,27500,"pc
",B,PSLB,7500
7/11/26 5:12 AM,1401901003,STICKER 7X5.3CM REMOVE,0,30000,"pc
",A,PSLB,7500
7/8/26 5:09 AM,1401901012,Ribbon 76.2 X 210 M.,10,2,"pc
",B,PSLB,1
7/9/26 5:09 AM,1401901012,Ribbon 76.2 X 210 M.,0,11,"pc
",B,PSLB,0
7/10/26 5:09 AM,1401901012,Ribbon 76.2 X 210 M.,0,11,"pc
",B,PSLB,2
7/11/26 5:12 AM,1401901012,Ribbon 76.2 X 210 M.,0,9,"pc
",A,PSLB,2
7/8/26 5:09 AM,1401902030,INNER BOX NAG 3/5,300,500,"pc
",B,PSLB,150
7/9/26 5:09 AM,1401902030,INNER BOX NAG 3/5,300,650,"pc
",B,PSLB,350
7/10/26 5:09 AM,1401902030,INNER BOX NAG 3/5,300,600,"pc
",B,PSLB,200
7/11/26 5:12 AM,1401902030,INNER BOX NAG 3/5,0,700,"pc
",A,PSLB,150
7/8/26 5:09 AM,1401902031,INNER BOX NAG 5/7,100,200,"pc
",B,PSLB,0
7/9/26 5:09 AM,1401902031,INNER BOX NAG 5/7,0,300,"pc
",B,PSLB,0
7/10/26 5:09 AM,1401902031,INNER BOX NAG 5/7,100,300,"pc
",B,PSLB,0
7/11/26 5:12 AM,1401902031,INNER BOX NAG 5/7,0,400,"pc
",A,PSLB,50
7/8/26 5:09 AM,1401902036,INNER BOX NAG 2/3,200,250,"pc
",B,PSLB,150
7/9/26 5:09 AM,1401902036,INNER BOX NAG 2/3,200,300,"pc
",B,PSLB,100
7/10/26 5:09 AM,1401902036,INNER BOX NAG 2/3,200,400,"pc
",B,PSLB,250
7/11/26 5:12 AM,1401902036,INNER BOX NAG 2/3,0,300,"pc
",A,PSLB,100
7/8/26 5:09 AM,1201703006,COVER TAPE  SPTA-55-480,28800,57600,"meter
",B,PSLB,19200
7/9/26 5:09 AM,1201703006,COVER TAPE  SPTA-55-480,28800,67200,"meter
",B,PSLB,19200
7/10/26 5:09 AM,1201703006,COVER TAPE  SPTA-55-480,28800,76800,"meter
",B,PSLB,19200
7/11/26 5:12 AM,1201703006,COVER TAPE  SPTA-55-480,0,67200,"meter
",A,PSLB,19200
7/8/26 5:09 AM,1201704004,C-TAPE TP-B15-PS(H),2000,2000,"meter
",B,PSLB,0
7/9/26 5:09 AM,1201704004,C-TAPE TP-B15-PS(H),0,4000,"meter
",B,PSLB,0
7/10/26 5:09 AM,1201704004,C-TAPE TP-B15-PS(H),2000,4000,"meter
",B,PSLB,1000
7/11/26 5:12 AM,1201704004,C-TAPE TP-B15-PS(H),0,5000,"meter
",A,PSLB,1000
7/11/26 5:12 AM,1401990005,FINGER STALL ( S ),0,12960,"pc
",A,PSLB,4320
7/11/26 5:12 AM,1401990007,FINGER STALL ( M ),0,4320,"pc
",A,PSLB,2880
7/11/26 5:12 AM,1401990015,PLAM FIT GLOVES (L),0,53,"pc
",A,PSLB,6
7/11/26 5:12 AM,1401990016,PLAM FIT GLOVES (M),0,239,"pc
",A,PSLB,16
7/11/26 5:12 AM,1401990017,PLAM FIT GLOVES (S),0,265,"pc
",A,PSLB,125
7/11/26 5:12 AM,1401990064,CARBON FACE MASK 4PLY,0,320,"pc
",A,PSLB,130
7/11/26 5:12 AM,1401400027,TEFLON TAPE 0.085X13(1H),0,129,"pc
",A,PSLB,0
7/11/26 5:12 AM,1401400025,TEFLON TAPE 0.13X4(2H),0,98,"pc
",A,PSLB,0
7/11/26 5:12 AM,1401400026,TEFLON TAPE 0.23X4(2H)andAging,0,60,"pc
",A,PSLB,6
7/11/26 5:29 AM,1201400002,SILCOAT RN - 10AO,0,5.475,kg,A,PSLB,1.515
7/11/26 5:29 AM,1201400003,SILCOAT RN - 10BO,0,1.825,kg,A,PSLB,0.505
7/11/26 5:29 AM,1201500041,METHYL ISOBUTYL KETONE,0,40,liter,A,PSLB,10
7/11/26 5:29 AM,1201500040,SFCOAT MK-2,0,36,kg,A,PSLB,8.5
7/11/26 5:29 AM,1201400001,BUTYL GLYCIDIL ETHER,0,636,g,A,PSLB,86
7/11/26 5:29 AM,1401400007,NEEDLE NM-22G-13*(2HD),0,1327,pc,A,PSLB,144
7/11/26 5:29 AM,1401400024,NEEDLE MN-22G-13(I)?????????(B2),0,273,pc,A,PSLB,72
7/11/26 5:29 AM,1401400015,Syring PS 5N,0,3922,pc,A,PSLB,286
7/11/26 5:29 AM,1401990003,PIECE OF CLOTHES,0,30,"kg
",A,PSLB,5
7/11/26 5:29 AM,1401400011,ETHYL ALCOHOL 95%,0,19,kg,A,PSLB,10
7/11/26 5:29 AM,1201500045,COMPOUND CV-4160GC6(13X3.5G),0,548,kg,A,PSLB,292
7/11/26 5:29 AM,1201500002,COMPOUND EMEC-6,0,22.2,kg,A,PSLB,2.6
7/11/26 5:29 AM,1201500038,COMPOUND CV - 4160GC6 (13X4.1G),0,31.5,kg,A,PSLB,1.3
7/11/26 5:29 AM,1201500036,COMPOUND CV9800,0,25.4,kg,A,PSLB,0.9
7/11/26 5:30 AM,1201500008,RUBCLEAN,0,25.7,kg,A,PSLB,6.1
7/11/26 5:30 AM,1201520009,ABRASIVE MM-P220,0,180,"kg
",A,PSLB,50
7/11/26 5:30 AM,1201521001,UV-MARKING INK-White(FD MP HD White M),0,520,g,A,PSLB,63
7/11/26 5:30 AM,1401990011,COTTON  CLOTHES(13CM.X22CM.),0,1200,pc,A,PSLB,220
7/11/26 5:30 AM,2405001024,Pulse ECU-B2-NT L/F,45450,33450,"pc
",A,PSLB,31350
7/11/26 5:30 AM,2405001023,Pulse ECU-B3-NT L/F,46200,53100,"pc
",A,PSLB,23100
7/11/26 5:30 AM,2405001022,Pulse ECU-B15-NT L/F,0,6000,"pc
",A,PSLB,2400
7/11/26 5:30 AM,1201500048,SFCOAT MK-3H,0,5.5,kg,A,PSLB,7.5
7/12/26 5:03 AM,1201560005,ZN FILM 9Z-240(A&B2),0,12,"kg
",A,PSLB,3
7/12/26 5:03 AM,1401560005,GLASS WOOL(KARAKURI),0,150,pc,A,PSLB,0
7/12/26 5:03 AM,1201701006,PLA-REEL EIAJRRM08B-I,0,6800,pc,A,PSLB,1600
7/12/26 5:03 AM,1201702018,C-TAPE TP-NW-PS(H) B3,0,10000,"meter
",A,PSLB,10000
7/12/26 5:03 AM,1201702005,C-TAPE TP-S-PS (H) B2,0,21648,"meter
",A,PSLB,7872
7/12/26 5:03 AM,1201702035,C-TAPE TP-S-PC(H)( PRODUCT  KT),0,15500,"meter
",A,PSLB,500
7/12/26 5:03 AM,1401901003,STICKER 7X5.3CM REMOVE,0,22500,"pc
",A,PSLB,7500
7/12/26 5:03 AM,1401901012,Ribbon 76.2 X 210 M.,0,7,"pc
",A,PSLB,5
7/12/26 5:03 AM,1401902030,INNER BOX NAG 3/5,0,550,"pc
",A,PSLB,300
7/12/26 5:03 AM,1401902031,INNER BOX NAG 5/7,0,350,"pc
",A,PSLB,50
