OccurredOn,MaterialCode,MaterialName,Issue,Remain,Unit,Shift,Workshop,Usage
7/2/26 6:17 AM,1201400006,INSULATING RESIN ( DBN519S),0,244.2,"g
",A,FPSA,12.93
7/2/26 6:17 AM,1401400011,ETHYL ALCOHOL 95%,15,21.3,"kg
",A,FPSA,1.7
7/2/26 6:17 AM,1401400017,NEEDLE MN-27G (I) For  Welding,0,168,pc,A,FPSA,36
7/2/26 6:17 AM,1401400022,POLYIMIDE TAPE ST-533L8 (A3),0,81,pc,A,FPSA,0
7/2/26 6:17 AM,1401400022,"POLYIMIDE TAPE Crystal guest (A08,A2 Air tag)",0,310,pc,A,FPSA,50
7/2/26 6:17 AM,1201500046,COMPOUND CV-4160TN(13X3.5G),45,121,kg,A,FPSA,32.7
7/2/26 6:17 AM,1201500022,COMPOUND CV-9700 AH(13X4.0G),0,9.31,"kg
",A,FPSA,0.1
7/2/26 6:17 AM,1201500033,COMPOUND NIKALET ECR,0,9.05,kg,A,FPSA,0.24
7/2/26 6:17 AM,1201521001,UV Marking  Ink (white),0,882,g,A,FPSA,18
7/2/26 6:17 AM,1201520006,ABRASIVE MM-P80,0,0,"kg
",A,FPSA,0
7/2/26 6:17 AM,1401990099,DIEMOND WHEEL TYPE  (NEW),0,40,pc,A,FPSA,24
7/2/26 6:17 AM,Diamond  Sheet (50-55mm),Diamond  Sheet (50-55mm),0,247,pc,A,FPSA,2
7/2/26 6:17 AM,1201703006,COVER TAPE  SPTA-55-480,0,23147,"meter
",A,FPSA,2020
7/2/26 6:17 AM,1201702034,C-TAPE TP-A08-PS(H)  (A08),0,9684,"meter
",A,FPSA,1438
7/2/26 6:17 AM,1201702032,C-TAPE TP-NR-V2-PS(H) (A3),0,8419,"meter
",A,FPSA,0
7/2/26 6:17 AM,1201702033,C-TAPE TP-NU-PS (H) (A2),3000,5444,"meter
",A,FPSA,384
7/3/26 6:27 AM,1205000004,Pulse FPS-A3 L/F   wait for cutting,40180,35000,pc,C,FPSA,5180
7/3/26 6:27 AM,2405000028,Pulse FPS-A3 L/F   wait for welding,5180,3529,pc,C,FPSA,1921
7/3/26 6:27 AM,1205001015,Pulse FPS-A2 L/F  wait for cutting,0,38290,pc,C,FPSA,1560
7/3/26 6:27 AM,2405001027,Pulse FPS-A2 L/F  wait for welding,1560,3336,pc,C,FPSA,2812
7/3/26 6:27 AM,1205001016,Pulse FPS-A08 L/F  wait for cutting,0,33619,pc,C,FPSA,2140
7/3/26 6:27 AM,2405001028,Pulse FPS-A08 L/F  wait for welding,2140,9768,pc,C,FPSA,5158
7/3/26 6:27 AM,1201400006,INSULATING RESIN ( DBN519S),0,232.19,"g
",C,FPSA,12.01
7/3/26 6:27 AM,1401400011,ETHYL ALCOHOL 95%,0,19.74,"kg
",C,FPSA,1.56
7/3/26 6:27 AM,1401400017,NEEDLE MN-27G (I) For  Welding,120,239,pc,C,FPSA,49
7/3/26 6:27 AM,1401400022,POLYIMIDE TAPE ST-533L8 (A3),250,326,pc,C,FPSA,5
7/3/26 6:27 AM,1401400022,"POLYIMIDE TAPE Crystal guest (A08,A2 Air tag)",0,268,pc,C,FPSA,42
7/3/26 6:27 AM,1201500046,COMPOUND CV-4160TN(13X3.5G),0,99.6,kg,C,FPSA,21.4
7/3/26 6:27 AM,1201500022,COMPOUND CV-9700 AH(13X4.0G),0,9.12,"kg
",C,FPSA,0.19
7/3/26 6:27 AM,1201500033,COMPOUND NIKALET ECR,0,8.56,kg,C,FPSA,0.49
7/3/26 6:27 AM,1201521001,UV Marking  Ink (white),0,862,g,C,FPSA,20
7/3/26 6:27 AM,1201520006,ABRASIVE MM-P80,20,20,"kg
",C,FPSA,0
7/3/26 6:27 AM,1401990099,DIEMOND WHEEL TYPE  (NEW),50,64,pc,C,FPSA,26
7/3/26 6:27 AM,Diamond  Sheet (50-55mm),Diamond  Sheet (50-55mm),0,241,pc,C,FPSA,6
7/3/26 6:27 AM,1201703006,COVER TAPE  SPTA-55-480,0,21149,"meter
",C,FPSA,1998
7/3/26 6:27 AM,1201702034,C-TAPE TP-A08-PS(H)  (A08),3000,11354,"meter
",C,FPSA,1330
7/3/26 6:27 AM,1201702032,C-TAPE TP-NR-V2-PS(H) (A3),0,8231,"meter
",C,FPSA,188
7/3/26 6:27 AM,1201702033,C-TAPE TP-NU-PS (H) (A2),0,5094,"meter
",C,FPSA,350
7/4/26 6:14 AM,1205000004,Pulse FPS-A3 L/F   wait for cutting,0,30290,pc,C,FPSA,4710
