OccurredOn,MaterialCode,MaterialName,Issue,Remain,Unit,Shift,Workshop,Usage
7/4/26 5:51 AM,1201500002,COMPOUND EMEC-6,0,16.06,kg,C,PSLA,0
7/4/26 5:51 AM,1201500008,RUBCLEAN,0,7.03,kg,C,PSLA,0
7/4/26 5:51 AM,1201520009,ABRASIVE MM-P220,0,40,kg,C,PSLA,0
7/4/26 5:51 AM,1401990011,COTTON  CLOTHES(13CM.X22CM.),0,30,pc,C,PSLA,10
7/4/26 5:52 AM,1201500036,COMPOUND CV9800,0,8.09,kg,C,PSLA,0
7/4/26 5:52 AM,1401560005,GLASS WOOL(KARAKURI),0,72,pc,C,PSLA,0
7/4/26 5:52 AM,1201701006,PLA-REEL EIAJRRM08B-I,0,1800,pc,C,PSLA,100
7/4/26 5:52 AM,1401902031,INNER BOX NAG 5/7,0,148,pc,C,PSLA,15
7/4/26 5:52 AM,1401902032,INNER BOX NAG 8/10,0,134,pc,C,PSLA,8
7/4/26 5:52 AM,1201703006,COVER TAPE  SPTA-55-480,0,14400,"meter
",C,PSLA,1920
7/4/26 5:52 AM,1201702001,C-TAPE TP-A-PS(H)  ,0,6888,"meter
",C,PSLA,1393
7/4/26 5:52 AM,1201500038,COMPOUND CV - 4160GC6 (13X4.1G),0,1.57,"kg
",C,PSLA,0.03
7/5/26 9:47 PM,1401400009,NEEDLE MN-25G-13 (I)????? (A type)+GPS,0,100,pc,C,PSLA,9
7/5/26 9:47 PM,1201500046,COMPOUND CV-4160TN(13X3.5G) PSLA,0,94,kg,C,PSLA,15
7/5/26 9:47 PM,1201500002,COMPOUND EMEC-6,0,15.32,kg,C,PSLA,0.74
7/5/26 9:47 PM,1201500008,RUBCLEAN,0,6.02,kg,C,PSLA,1.01
7/5/26 9:47 PM,1201520009,ABRASIVE MM-P220,0,40,kg,C,PSLA,0
7/5/26 9:47 PM,1401990011,COTTON  CLOTHES(13CM.X22CM.),0,10,pc,C,PSLA,20
7/5/26 9:47 PM,1201500036,COMPOUND CV9800,0,7.89,kg,C,PSLA,0.2
7/5/26 9:47 PM,1401560005,GLASS WOOL(KARAKURI),0,72,pc,C,PSLA,0
7/5/26 9:47 PM,1201701006,PLA-REEL EIAJRRM08B-I,0,1600,pc,C,PSLA,200
7/5/26 9:47 PM,1401902031,INNER BOX NAG 5/7,0,130,pc,C,PSLA,18
7/5/26 9:47 PM,1401902032,INNER BOX NAG 8/10,0,126,pc,C,PSLA,8
7/5/26 9:47 PM,1201703006,COVER TAPE  SPTA-55-480,0,12960,"meter
",C,PSLA,1440
7/5/26 9:47 PM,1201702001,C-TAPE TP-A-PS(H)  ,0,5412,"meter
",C,PSLA,1476
7/5/26 9:47 PM,1201500038,COMPOUND CV - 4160GC6 (13X4.1G),0,1.41,"kg
",C,PSLA,0.16
7/6/26 6:10 AM,1401400009,NEEDLE MN-25G-13 (I)????? (A type)+GPS,0,87,pc,C,PSLA,13
7/6/26 6:10 AM,1201500046,COMPOUND CV-4160TN(13X3.5G) PSLA,30,107,kg,C,PSLA,17
7/6/26 6:10 AM,1201500002,COMPOUND EMEC-6,0,15.32,kg,C,PSLA,0
7/6/26 6:10 AM,1201500008,RUBCLEAN,0,6.02,kg,C,PSLA,0
7/6/26 6:10 AM,1201520009,ABRASIVE MM-P220,0,0,kg,C,PSLA,40
7/6/26 6:10 AM,1401990011,COTTON  CLOTHES(13CM.X22CM.),500,500,pc,C,PSLA,10
7/6/26 6:10 AM,1201500036,COMPOUND CV9800,0,7.89,kg,C,PSLA,0
7/6/26 6:10 AM,1401560005,GLASS WOOL(KARAKURI),0,72,pc,C,PSLA,0
7/6/26 6:10 AM,1201701006,PLA-REEL EIAJRRM08B-I,0,1450,pc,C,PSLA,150
7/6/26 6:10 AM,1401902031,INNER BOX NAG 5/7,50,170,pc,C,PSLA,10
7/6/26 6:10 AM,1401902032,INNER BOX NAG 8/10,0,117,pc,C,PSLA,9
7/6/26 6:10 AM,1201703006,COVER TAPE  SPTA-55-480,0,11520,"meter
",C,PSLA,1440
