OccurredOn,MaterialCode,MaterialName,Issue,Remain,Unit,Shift,Workshop,Usage
7/2/26 5:21 AM,1401990101,Dicing Blade 220JS(75mm),10,18,pc,A,GPS,2
7/2/26 5:21 AM,1401902033,INNER BOX NAG 9/13,0,0,pc,A,GPS,0
7/2/26 5:21 AM,1401902034,INNER BOX NAG 13/17,0,0,pc,A,GPS,0
7/2/26 5:21 AM,1201703004,COVER TAPE A-5.3,5000,5800,meter,A,GPS,600
7/2/26 5:21 AM,1201702030,2705 GPSP2 8MM X 2000M,4000,9130,g,A,GPS,610
7/2/26 5:21 AM,Resin Tube  ( small ),Resin Tube  ( small ),0,35,"pc
",A,GPS,1
7/2/26 5:21 AM,GLASS WOOL 225Tx250x370,GLASS WOOL 225Tx250x370,0,206,pc,A,GPS,0
7/2/26 5:21 AM,1401904017,SILICA GEL ST10G (NB),0,0,pc,A,GPS,0
7/2/26 5:21 AM,1401400009,NEEDLE MN-25G-13 (I)????? (A type)+GPS,0,177,pc,A,GPS,4
7/2/26 5:21 AM,1401902031,INNER BOX NAG 5/7,0,41,pc,A,GPS,10
7/2/26 5:21 AM,1206001002,G/PS SUBSTRATE  TYPE-6 ( PCB ),0,0,pc,A,GPS,0
7/3/26 5:42 AM,1201400008,Eco Solder Paste,0,7148,g,C,GPS,20
7/3/26 5:42 AM,1206001001,GSV Substrat Type-4 HITACHI ( PCB ),0,59,pc,C,GPS,0
7/3/26 5:42 AM,1206001003,G/PS SUBSTRATE DOOSAN ( PCB ),0,1925,pc,C,GPS,131
7/3/26 5:42 AM,1205000006, L/F  Welding  ( SKID ),0,1363060,pc,C,GPS,101740
7/3/26 5:42 AM,1401990096,JK Wiper 150S,0,5,pc,C,GPS,1
7/3/26 5:42 AM,1401990095,NON-WOVEN  ROLL TS507,0,12,pc,C,GPS,0
7/3/26 5:42 AM,1201500037,FLUID EXPOXY RESIN CV5788FS,20000,32000,"g
",C,GPS,1000
7/3/26 5:42 AM,1201220009,ETHANOL ABSOLUTE,0,12,"liter
",C,GPS,0.5
7/3/26 5:42 AM,1401600008,AFLEX 75N 126NT    ( Mirror ),0,7,meter,C,GPS,0
7/3/26 5:42 AM,1201560003,Zn-Film ( 9ZL67-225 ),0,16.2,"kg
",C,GPS,0
7/3/26 5:42 AM,1401621001,UV TAPE UHP-1525M3E-29C-03,0,990,pc,C,GPS,0
7/3/26 5:42 AM,1401990101,Dicing Blade 220JS(75mm),0,18,pc,C,GPS,0
7/3/26 5:42 AM,1201703004,COVER TAPE A-5.3,0,5200,meter,C,GPS,600
7/3/26 5:42 AM,1201702030,2705 GPSP2 8MM X 2000M,0,8730,g,C,GPS,400
7/3/26 5:42 AM,Resin Tube  ( small ),Resin Tube  ( small ),0,35,"pc
",C,GPS,0
7/3/26 5:42 AM,GLASS WOOL 225Tx250x370,GLASS WOOL 225Tx250x370,0,206,pc,C,GPS,0
7/3/26 5:42 AM,1401400009,NEEDLE MN-25G-13 (I)????? (A type)+GPS,0,168,pc,C,GPS,9
7/3/26 5:42 AM,1401902031,INNER BOX NAG 5/7,0,37,pc,C,GPS,4
7/4/26 5:07 AM,1201400008,Eco Solder Paste,0,7148,g,C,GPS,0
7/4/26 5:07 AM,1206001001,GSV Substrat Type-4 HITACHI ( PCB ),0,59,pc,C,GPS,0
7/4/26 5:07 AM,1206001003,G/PS SUBSTRATE DOOSAN ( PCB ),0,1769,pc,C,GPS,156
7/4/26 5:07 AM,1205000006, L/F  Welding  ( SKID ),0,1234560,pc,C,GPS,128500
7/4/26 5:07 AM,1401990096,JK Wiper 150S,0,5,pc,C,GPS,0
7/4/26 5:07 AM,1401990095,NON-WOVEN  ROLL TS507,0,12,pc,C,GPS,0
7/4/26 5:07 AM,1201500037,FLUID EXPOXY RESIN CV5788FS,0,30500,"g
",C,GPS,1500
7/4/26 5:07 AM,1201220009,ETHANOL ABSOLUTE,0,12,"liter
",C,GPS,0
7/4/26 5:07 AM,1401600008,AFLEX 75N 126NT    ( Mirror ),0,7,meter,C,GPS,0
7/4/26 5:07 AM,1201560003,Zn-Film ( 9ZL67-225 ),0,16.2,"kg
",C,GPS,0
7/4/26 5:07 AM,1401621001,UV TAPE UHP-1525M3E-29C-03,0,990,pc,C,GPS,0
7/4/26 5:07 AM,1401990101,Dicing Blade 220JS(75mm),0,18,pc,C,GPS,0
7/4/26 5:07 AM,1201703004,COVER TAPE A-5.3,0,4600,meter,C,GPS,600
7/4/26 5:07 AM,1201702030,2705 GPSP2 8MM X 2000M,0,8230,g,C,GPS,500
7/4/26 5:07 AM,Resin Tube  ( small ),Resin Tube  ( small ),0,34,"pc
",C,GPS,1
7/4/26 5:07 AM,GLASS WOOL 225Tx250x370,GLASS WOOL 225Tx250x370,0,206,pc,C,GPS,0
7/4/26 5:07 AM,1401400009,NEEDLE MN-25G-13 (I)????? (A type)+GPS,0,168,pc,C,GPS,0
7/4/26 5:07 AM,1401902031,INNER BOX NAG 5/7,0,34,pc,C,GPS,3
7/5/26 5:20 AM,1201400008,Eco Solder Paste,0,7086,g,C,GPS,62
7/5/26 5:20 AM,1206001001,GSV Substrat Type-4 HITACHI ( PCB ),0,59,pc,C,GPS,0
7/5/26 5:20 AM,1206001003,G/PS SUBSTRATE DOOSAN ( PCB ),0,1603,pc,C,GPS,166
7/5/26 5:20 AM,1205000006, L/F  Welding  ( SKID ),0,1107600,pc,C,GPS,126960
7/5/26 5:20 AM,1401990096,JK Wiper 150S,0,5,pc,C,GPS,0
7/5/26 5:20 AM,1401990095,NON-WOVEN  ROLL TS507,0,11,pc,C,GPS,1
7/5/26 5:20 AM,1201500037,FLUID EXPOXY RESIN CV5788FS,0,28500,"g
",C,GPS,2000
7/5/26 5:20 AM,1201220009,ETHANOL ABSOLUTE,0,12,"liter
",C,GPS,0
7/5/26 5:20 AM,1401600008,AFLEX 75N 126NT    ( Mirror ),0,6,meter,C,GPS,1
7/5/26 5:20 AM,1201560003,Zn-Film ( 9ZL67-225 ),0,16.2,"kg
",C,GPS,0
7/5/26 5:20 AM,1401621001,UV TAPE UHP-1525M3E-29C-03,0,660,pc,C,GPS,330
7/5/26 5:20 AM,1401990101,Dicing Blade 220JS(75mm),0,16,pc,C,GPS,2
7/5/26 5:20 AM,1201703004,COVER TAPE A-5.3,0,3800,meter,C,GPS,800
7/5/26 5:20 AM,1201702030,2705 GPSP2 8MM X 2000M,0,7700,g,C,GPS,530
7/5/26 5:20 AM,Resin Tube  ( small ),Resin Tube  ( small ),0,33,"pc
",C,GPS,1
7/5/26 5:20 AM,GLASS WOOL 225Tx250x370,GLASS WOOL 225Tx250x370,0,206,pc,C,GPS,0
7/5/26 5:20 AM,1401400009,NEEDLE MN-25G-13 (I)????? (A type)+GPS,0,165,pc,C,GPS,3
7/5/26 5:20 AM,1401902031,INNER BOX NAG 5/7,0,29,pc,C,GPS,5
7/6/26 5:23 AM,1201400008,Eco Solder Paste,0,7023,g,C,GPS,63
7/6/26 5:23 AM,1206001001,GSV Substrat Type-4 HITACHI ( PCB ),0,59,pc,C,GPS,0
7/6/26 5:23 AM,1206001003,G/PS SUBSTRATE DOOSAN ( PCB ),0,1513,pc,C,GPS,90
7/6/26 5:23 AM,1205000006, L/F  Welding  ( SKID ),517800,1482970,pc,C,GPS,142430
7/6/26 5:23 AM,1401990096,JK Wiper 150S,36,40,pc,C,GPS,1
7/6/26 5:23 AM,1401990095,NON-WOVEN  ROLL TS507,0,10,pc,C,GPS,1
7/6/26 5:23 AM,1201500037,FLUID EXPOXY RESIN CV5788FS,0,26500,"g
",C,GPS,2000
7/6/26 5:23 AM,1201220009,ETHANOL ABSOLUTE,0,11.5,"liter
",C,GPS,0.5
7/6/26 5:23 AM,1401600008,AFLEX 75N 126NT    ( Mirror ),0,6,meter,C,GPS,0
7/6/26 5:23 AM,1201560003,Zn-Film ( 9ZL67-225 ),0,16.2,"kg
",C,GPS,0
7/6/26 5:23 AM,1401621001,UV TAPE UHP-1525M3E-29C-03,660,1320,pc,C,GPS,0
7/6/26 5:23 AM,1401990101,Dicing Blade 220JS(75mm),0,16,pc,C,GPS,0
7/6/26 5:23 AM,1201703004,COVER TAPE A-5.3,5000,8200,meter,C,GPS,600
7/6/26 5:23 AM,1201702030,2705 GPSP2 8MM X 2000M,4000,11300,g,C,GPS,400
7/6/26 5:23 AM,Resin Tube  ( small ),Resin Tube  ( small ),0,33,"pc
",C,GPS,0
7/6/26 5:23 AM,GLASS WOOL 225Tx250x370,GLASS WOOL 225Tx250x370,0,206,pc,C,GPS,0
7/6/26 5:23 AM,1401400009,NEEDLE MN-25G-13 (I)????? (A type)+GPS,0,159,pc,C,GPS,6
7/6/26 5:23 AM,1401902031,INNER BOX NAG 5/7,0,26,pc,C,GPS,3
7/7/26 2:59 AM,1201400008,Eco Solder Paste,0,6963,g,B,GPS,60
7/7/26 2:59 AM,1206001001,GSV Substrat Type-4 HITACHI ( PCB ),0,59,pc,B,GPS,0
7/7/26 2:59 AM,1206001003,G/PS SUBSTRATE DOOSAN ( PCB ),0,1254,pc,B,GPS,259
7/7/26 2:59 AM,1205000006, L/F  Welding  ( SKID ),0,1359820,pc,B,GPS,123150
7/7/26 2:59 AM,1201400009,OHM COAT ,0,0,g,B,GPS,0
7/7/26 2:59 AM,1201400010,Ion trap- IXE-700F,0,0,g,B,GPS,0
7/7/26 2:59 AM,1401990096,JK Wiper 150S,0,39,pc,B,GPS,1
7/7/26 2:59 AM,1401990095,NON-WOVEN  ROLL TS507,0,10,pc,B,GPS,0
7/7/26 2:59 AM,1201500037,FLUID EXPOXY RESIN CV5788FS,0,24750,"g
",B,GPS,1750
7/7/26 2:59 AM,1201220009,ETHANOL ABSOLUTE,0,11.5,"liter
",B,GPS,0
7/7/26 2:59 AM,1401600008,AFLEX 75N 126NT    ( Mirror ),0,5,meter,B,GPS,1
7/7/26 2:59 AM,1201560003,Zn-Film ( 9ZL67-225 ),0,16.2,"kg
",B,GPS,0
7/7/26 2:59 AM,1401621001,UV TAPE UHP-1525M3E-29C-03,0,1320,pc,B,GPS,0
7/7/26 2:59 AM,1401990101,Dicing Blade 220JS(75mm),0,16,pc,B,GPS,0
7/7/26 2:59 AM,1401902033,INNER BOX NAG 9/13,0,0,pc,B,GPS,0
7/7/26 2:59 AM,1401902034,INNER BOX NAG 13/17,0,0,pc,B,GPS,0
7/7/26 2:59 AM,1201703004,COVER TAPE A-5.3,0,7600,meter,B,GPS,600
7/7/26 2:59 AM,1201702030,2705 GPSP2 8MM X 2000M,0,10700,g,B,GPS,600
7/7/26 2:59 AM,Resin Tube  ( small ),Resin Tube  ( small ),0,32,"pc
",B,GPS,1
7/7/26 2:59 AM,GLASS WOOL 225Tx250x370,GLASS WOOL 225Tx250x370,0,206,pc,B,GPS,0
7/7/26 2:59 AM,1401904017,SILICA GEL ST10G (NB),0,0,pc,B,GPS,0
7/7/26 2:59 AM,1401400009,NEEDLE MN-25G-13 (I)????? (A type)+GPS,0,155,pc,B,GPS,4
7/7/26 2:59 AM,1401902031,INNER BOX NAG 5/7,0,22,pc,B,GPS,4
7/7/26 2:59 AM,1206001002,G/PS SUBSTRATE  TYPE-6 ( PCB ),0,0,pc,B,GPS,0
7/8/26 2:43 AM,1201400008,Eco Solder Paste,0,6963,g,B,GPS,0
7/8/26 2:43 AM,1206001001,GSV Substrat Type-4 HITACHI ( PCB ),0,59,pc,B,GPS,0
7/8/26 2:43 AM,1206001003,G/PS SUBSTRATE DOOSAN ( PCB ),124,2211,pc,B,GPS,-833
7/8/26 2:43 AM,1205000006, L/F  Welding  ( SKID ),466800,1703360,pc,B,GPS,123260
7/8/26 2:43 AM,1201400009,OHM COAT ,0,0,g,B,GPS,0
7/8/26 2:43 AM,1201400010,Ion trap- IXE-700F,0,0,g,B,GPS,0
7/8/26 2:43 AM,1401990096,JK Wiper 150S,0,39,pc,B,GPS,0
7/8/26 2:43 AM,1401990095,NON-WOVEN  ROLL TS507,0,10,pc,B,GPS,0
7/8/26 2:43 AM,1201500037,FLUID EXPOXY RESIN CV5788FS,0,23000,"g
",B,GPS,1750
7/8/26 2:43 AM,1201220009,ETHANOL ABSOLUTE,0,10.5,"liter
",B,GPS,1
7/8/26 2:43 AM,1401600008,AFLEX 75N 126NT    ( Mirror ),8,11,meter,B,GPS,2
7/8/26 2:43 AM,1201560003,Zn-Film ( 9ZL67-225 ),0,16.2,"kg
",B,GPS,0
7/8/26 2:43 AM,1401621001,UV TAPE UHP-1525M3E-29C-03,0,1320,pc,B,GPS,0
7/8/26 2:43 AM,1401990101,Dicing Blade 220JS(75mm),10,24,pc,B,GPS,2
7/8/26 2:43 AM,1401902033,INNER BOX NAG 9/13,0,0,pc,B,GPS,0
7/8/26 2:43 AM,1401902034,INNER BOX NAG 13/17,0,0,pc,B,GPS,0
7/8/26 2:43 AM,1201703004,COVER TAPE A-5.3,0,6800,meter,B,GPS,800
7/8/26 2:43 AM,1201702030,2705 GPSP2 8MM X 2000M,0,10100,g,B,GPS,600
7/8/26 2:43 AM,Resin Tube  ( small ),Resin Tube  ( small ),0,32,"pc
",B,GPS,0
7/8/26 2:43 AM,GLASS WOOL 225Tx250x370,GLASS WOOL 225Tx250x370,0,206,pc,B,GPS,0
7/8/26 2:43 AM,1401904017,SILICA GEL ST10G (NB),0,0,pc,B,GPS,0
7/8/26 2:43 AM,1401400009,NEEDLE MN-25G-13 (I)????? (A type)+GPS,120,266,pc,B,GPS,9
7/8/26 2:43 AM,1401902031,INNER BOX NAG 5/7,0,15,pc,B,GPS,7
7/8/26 2:43 AM,1206001002,G/PS SUBSTRATE  TYPE-6 ( PCB ),0,0,pc,B,GPS,0
7/9/26 2:48 AM,1201400008,Eco Solder Paste,0,6942,g,B,GPS,21
7/9/26 2:48 AM,1206001001,GSV Substrat Type-4 HITACHI ( PCB ),0,59,pc,B,GPS,0
7/9/26 2:48 AM,1206001003,G/PS SUBSTRATE DOOSAN ( PCB ),0,2011,pc,B,GPS,200
7/9/26 2:48 AM,1205000006, L/F  Welding  ( SKID ),0,1561480,pc,B,GPS,141880
7/9/26 2:48 AM,1201400009,OHM COAT ,0,0,g,B,GPS,0
7/9/26 2:48 AM,1201400010,Ion trap- IXE-700F,0,0,g,B,GPS,0
7/9/26 2:48 AM,1401990096,JK Wiper 150S,0,38,pc,B,GPS,1
7/9/26 2:48 AM,1401990095,NON-WOVEN  ROLL TS507,0,10,pc,B,GPS,0
7/9/26 2:49 AM,1201500037,FLUID EXPOXY RESIN CV5788FS,0,21250,"g
",B,GPS,1750
7/9/26 2:49 AM,1201220009,ETHANOL ABSOLUTE,0,10,"liter
",B,GPS,0.5
7/9/26 2:49 AM,1401600008,AFLEX 75N 126NT    ( Mirror ),0,11,meter,B,GPS,0
